year,state,state_po,candidate,party,writein,candidatevotes
2004,MINNESOTA,MN,"CALERO, ROGER",SOCIALIST WORKERS,False,417
2004,MISSISSIPPI,MS,"BUSH, GEORGE W.",REPUBLICAN,False,672661
2004,MISSISSIPPI,MS,"KERRY, JOHN",DEMOCRAT,False,457767
2004,MISSISSIPPI,MS,"NADER, RALPH",REFORM PARTY,False,3176
2004,MISSISSIPPI,MS,"BADNARIK, MICHAEL",LIBERTARIAN,False,1794
2004,MISSISSIPPI,MS,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,1759
2004,MISSISSIPPI,MS,"CALERO, ROGER",INDEPENDENT,False,1600
2004,MISSISSIPPI,MS,"COBB, DAVID",GREEN,False,1074
2004,MISSOURI,MO,"BUSH, GEORGE W.",REPUBLICAN,False,1455714
2004,MISSOURI,MO,"KERRY, JOHN",DEMOCRAT,False,1259172
2004,MISSOURI,MO,"BADNARIK, MICHAEL",LIBERTARIAN,False,9832
2004,MISSOURI,MO,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,5356
2004,MISSOURI,MO,"NADER, RALPH",INDEPENDENT,True,1295
2004,MONTANA,MT,"BUSH, GEORGE W.",REPUBLICAN,False,266064
2004,MONTANA,MT,"KERRY, JOHN",DEMOCRAT,False,173711
2004,MONTANA,MT,"NADER, RALPH",INDEPENDENT,False,6169
2004,MONTANA,MT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,1765
2004,MONTANA,MT,"BADNARIK, MICHAEL",LIBERTARIAN,False,1734
2004,MONTANA,MT,"COBB, DAVID",GREEN,False,997
2004,NEBRASKA,NE,"BUSH, GEORGE W.",REPUBLICAN,False,512815
2004,NEBRASKA,NE,"KERRY, JOHN",DEMOCRAT,False,254329
2004,NEBRASKA,NE,"NADER, RALPH",REFORM PARTY,False,5781
2004,NEBRASKA,NE,"BADNARIK, MICHAEL",LIBERTARIAN,False,2042
2004,NEBRASKA,NE,OTHER,NEBRASKA PARTY,False,1315
2004,NEBRASKA,NE,"COBB, DAVID",GREEN,False,979
2004,NEBRASKA,NE,OTHER,,True,932
2004,NEVADA,NV,"BUSH, GEORGE W.",REPUBLICAN,False,418691
2004,NEVADA,NV,"KERRY, JOHN",DEMOCRAT,False,397191
2004,NEVADA,NV,"NADER, RALPH",INDEPENDENT,False,4839
2004,NEVADA,NV,OTHER,,False,3689
2004,NEVADA,NV,"BADNARIK, MICHAEL",LIBERTARIAN,False,3177
2004,NEVADA,NV,"PEROUTKA, MICHAEL",INDEPENDENT AMERICAN,False,1153
2004,NEVADA,NV,"COBB, DAVID",GREEN,False,854
2004,NEW HAMPSHIRE,NH,"KERRY, JOHN",DEMOCRAT,False,340512
2004,NEW HAMPSHIRE,NH,"BUSH, GEORGE W.",REPUBLICAN,False,331238
2004,NEW HAMPSHIRE,NH,"NADER, RALPH",INDEPENDENT,False,4480
2004,NEW HAMPSHIRE,NH,OTHER,,False,1096
2004,NEW HAMPSHIRE,NH,OTHER,,True,966
2004,NEW JERSEY,NJ,"KERRY, JOHN",DEMOCRAT,False,1911431
2004,NEW JERSEY,NJ,"BUSH, GEORGE W.",REPUBLICAN,False,1670004
2004,NEW JERSEY,NJ,OTHER,INDEPENDENT,False,30259
2004,NEW MEXICO,NM,"BUSH, GEORGE W.",REPUBLICAN,False,376931
2004,NEW MEXICO,NM,"KERRY, JOHN",DEMOCRAT,False,370943
2004,NEW MEXICO,NM,"NADER, RALPH",INDEPENDENT,False,4054
2004,NEW MEXICO,NM,"BADNARIK, MICHAEL",LIBERTARIAN,False,2383
2004,NEW MEXICO,NM,"COBB, DAVID",GREEN,False,1227
2004,NEW MEXICO,NM,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,772
2004,NEW YORK,NY,"KERRY, JOHN",DEMOCRAT,False,4180756
2004,NEW YORK,NY,"BUSH, GEORGE W.",REPUBLICAN,False,2806994
2004,NEW YORK,NY,"BUSH, GEORGE W.",CONSERVATIVE,False,155575
2004,NEW YORK,NY,"KERRY, JOHN",WORKING FAMILIES,False,133526
2004,NEW YORK,NY,"NADER, RALPH",INDEPENDENCE,False,84248
2004,NEW YORK,NY,BLANK VOTE/SCATTERING,,False,57231
2004,NEW YORK,NY,"NADER, RALPH",PEACE AND JUSTICE,False,15627
2004,NEW YORK,NY,"BADNARIK, MICHAEL",LIBERTARIAN,False,11608
2004,NEW YORK,NY,"CALERO, ROGER",SOCIALIST WORKERS,False,2406
2004,NEW YORK,NY,OTHER,,True,305
2004,NORTH CAROLINA,NC,"BUSH, GEORGE W.",REPUBLICAN,False,1961167
2004,NORTH CAROLINA,NC,"KERRY, JOHN",DEMOCRAT,False,1525850
2004,NORTH CAROLINA,NC,"BADNARIK, MICHAEL",LIBERTARIAN,False,11732
2004,NORTH CAROLINA,NC,OTHER,UNAFFILIATED,True,2262
2004,NORTH DAKOTA,ND,"BUSH, GEORGE W.",REPUBLICAN,False,196652
2004,NORTH DAKOTA,ND,"KERRY, JOHN",DEMOCRAT,False,111053
2004,NORTH DAKOTA,ND,"NADER, RALPH",INDEPENDENT,False,3757
2004,NORTH DAKOTA,ND,"BADNARIK, MICHAEL",LIBERTARIAN,False,852
2004,NORTH DAKOTA,ND,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,515
2004,NORTH DAKOTA,ND,OTHER,,True,10
2004,OHIO,OH,"BUSH, GEORGE W.",REPUBLICAN,False,2859765
2004,OHIO,OH,"KERRY, JOHN",DEMOCRAT,False,2741166
2004,OHIO,OH,OTHER,,False,26617
2004,OHIO,OH,OTHER,,True,359
2004,OKLAHOMA,OK,"BUSH, GEORGE W.",REPUBLICAN,False,959793
2004,OKLAHOMA,OK,"KERRY, JOHN",DEMOCRAT,False,503967
2004,OREGON,OR,"KERRY, JOHN",DEMOCRAT,False,943164
2004,OREGON,OR,"BUSH, GEORGE W.",REPUBLICAN,False,866832
2004,OREGON,OR,OTHER,,False,8957
2004,OREGON,OR,"BADNARIK, MICHAEL",LIBERTARIAN,False,7261
2004,OREGON,OR,"COBB, DAVID",PACIFIC GREEN,False,5316
2004,OREGON,OR,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,5258
2004,PENNSYLVANIA,PA,"KERRY, JOHN",DEMOCRAT,False,2938096
2004,PENNSYLVANIA,PA,"BUSH, GEORGE W.",REPUBLICAN,False,2793848
2004,PENNSYLVANIA,PA,"BADNARIK, MICHAEL",LIBERTARIAN,False,21186
2004,PENNSYLVANIA,PA,"COBB, DAVID",GREEN,False,6320
2004,PENNSYLVANIA,PA,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,6319
2004,PENNSYLVANIA,PA,"INDEPENDENT PARTY CANDIDATE,",INDEPENDENT,True,2657
2004,PENNSYLVANIA,PA,BLANK VOTE/SCATTERING,,False,1171
2004,RHODE ISLAND,RI,"KERRY, JOHN",DEMOCRAT,False,259761
2004,RHODE ISLAND,RI,"BUSH, GEORGE W.",REPUBLICAN,False,169047
2004,RHODE ISLAND,RI,"NADER, RALPH",REFORM PARTY,False,4652
2004,RHODE ISLAND,RI,"COBB, DAVID",GREEN,False,1334
2004,RHODE ISLAND,RI,"BADNARIK, MICHAEL",LIBERTARIAN,False,908
2004,RHODE ISLAND,RI,NONPARTISAN,NONPARTISAN,False,846
2004,RHODE ISLAND,RI,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,340
2004,RHODE ISLAND,RI,WORKERS WORLD,WORKERS WORLD,False,254
2004,SOUTH CAROLINA,SC,"BUSH, GEORGE W.",REPUBLICAN,False,937975
2004,SOUTH CAROLINA,SC,"KERRY, JOHN",DEMOCRAT,False,661670
2004,SOUTH CAROLINA,SC,"NADER, RALPH",INDEPENDENCE,False,5521
2004,SOUTH CAROLINA,SC,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,5318
2004,SOUTH CAROLINA,SC,"BADNARIK, MICHAEL",LIBERTARIAN,False,3609
2004,SOUTH CAROLINA,SC,"BROWN, WALT",UNITED CITIZENS,False,2125
2004,SOUTH CAROLINA,SC,"COBB, DAVID",GREEN,False,1489
2004,SOUTH DAKOTA,SD,"BUSH, GEORGE W.",REPUBLICAN,False,232585
2004,SOUTH DAKOTA,SD,"KERRY, JOHN",DEMOCRAT,False,149245
2004,SOUTH DAKOTA,SD,"NADER, RALPH",INDEPENDENT,False,4321
2004,SOUTH DAKOTA,SD,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,1104
2004,SOUTH DAKOTA,SD,"BADNARIK, MICHAEL",LIBERTARIAN,False,965
2004,TENNESSEE,TN,"BUSH, GEORGE W.",REPUBLICAN,False,1384376
2004,TENNESSEE,TN,"KERRY, JOHN",DEMOCRAT,False,1036478
2004,TENNESSEE,TN,OTHER,INDEPENDENT,False,16429
2004,TENNESSEE,TN,OTHER,,True,40
2004,TEXAS,TX,"BUSH, GEORGE W.",REPUBLICAN,False,4526918
2004,TEXAS,TX,"KERRY, JOHN",DEMOCRAT,False,2832705
2004,TEXAS,TX,"BADNARIK, MICHAEL",LIBERTARIAN,False,38788
2004,TEXAS,TX,OTHER,,True,12342
2004,UTAH,UT,"BUSH, GEORGE W.",REPUBLICAN,False,663743
2004,UTAH,UT,"KERRY, JOHN",DEMOCRAT,False,241200
2004,UTAH,UT,"NADER, RALPH",UNAFFILIATED,False,11306
2004,UTAH,UT,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,6842
2004,UTAH,UT,"BADNARIK, MICHAEL",LIBERTARIAN,False,3376
2004,UTAH,UT,"JAY, CHARLES",PERSONAL CHOICE,False,947
2004,UTAH,UT,"CALERO, ROGER",SOCIALIST WORKERS,False,394
2004,UTAH,UT,OTHER,,True,44
2004,VERMONT,VT,"KERRY, JOHN",DEMOCRAT,False,184068
2004,VERMONT,VT,"BUSH, GEORGE W.",REPUBLICAN,False,121181
2004,VERMONT,VT,"NADER, RALPH",INDEPENDENT,False,4495
2004,VERMONT,VT,"BADNARIK, MICHAEL",LIBERTARIAN,False,1103
2004,VERMONT,VT,OTHER,,True,958
2004,VERMONT,VT,"PARKER, JOHN",LIBERTY UNION PARTY,False,266
2004,VERMONT,VT,"CALERO, ROGER",SOCIALIST WORKERS,False,245
2004,VIRGINIA,VA,"BUSH, GEORGE W.",REPUBLICAN,False,1716960
2004,VIRGINIA,VA,"KERRY, JOHN",DEMOCRAT,False,1454743
2004,VIRGINIA,VA,"BADNARIK, MICHAEL",LIBERTARIAN,False,11033
2004,VIRGINIA,VA,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,10162
2004,VIRGINIA,VA,OTHER,,True,2522
2004,WASHINGTON,WA,"KERRY, JOHN",DEMOCRAT,False,1510202
2004,WASHINGTON,WA,"BUSH, GEORGE W.",REPUBLICAN,False,1304895
2004,WASHINGTON,WA,"NADER, RALPH",INDEPENDENT,False,23284
2004,WASHINGTON,WA,"BADNARIK, MICHAEL",LIBERTARIAN,False,11956
2004,WASHINGTON,WA,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,False,3923
2004,WASHINGTON,WA,"COBB, DAVID",GREEN,False,2975
2004,WASHINGTON,WA,"PARKER, JOHN",WORKERS WORLD,False,1078
2004,WASHINGTON,WA,"CALERO, ROGER",SOCIALIST WORKERS,False,548
2004,WASHINGTON,WA,"VAN AUKEN, BILL",SOCIALIST EQUALITY PARTY,False,232
2004,WEST VIRGINIA,WV,"BUSH, GEORGE W.",REPUBLICAN,False,423779
2004,WEST VIRGINIA,WV,"KERRY, JOHN",DEMOCRAT,False,326542
2004,WEST VIRGINIA,WV,"NADER, RALPH",INDEPENDENT,False,4064
2004,WEST VIRGINIA,WV,"BADNARIK, MICHAEL",LIBERTARIAN,False,1406
2004,WEST VIRGINIA,WV,"COBB, DAVID",,True,6
2004,WISCONSIN,WI,"KERRY, JOHN",DEMOCRAT,False,1489505
2004,WISCONSIN,WI,"BUSH, GEORGE W.",REPUBLICAN,False,1478121
2004,WISCONSIN,WI,"NADER, RALPH",INDEPENDENT,False,17273
2004,WISCONSIN,WI,"BADNARIK, MICHAEL",LIBERTARIAN,False,6465
2004,WISCONSIN,WI,BLANK VOTE/SCATTERING,,False,2987
2004,WISCONSIN,WI,"COBB, DAVID",WISCONSIN GREEN,False,2662
2004,WYOMING,WY,"BUSH, GEORGE W.",REPUBLICAN,False,167630
2004,WYOMING,WY,"KERRY, JOHN",DEMOCRAT,False,70777
2004,WYOMING,WY,"NADER, RALPH",INDEPENDENT,False,3373
2004,WYOMING,WY,"BADNARIK, MICHAEL",LIBERTARIAN,False,1172
2004,WYOMING,WY,OTHER,,True,481
2004,WYOMING,WY,OTHER,,False,434
2008,ALABAMA,AL,"MCCAIN, JOHN",REPUBLICAN,False,1266547
2008,ALABAMA,AL,"OBAMA, BARACK H.",DEMOCRAT,False,813480
2008,ALABAMA,AL,,INDEPENDENT,False,16090
2008,ALABAMA,AL,,,True,3706
2008,ALASKA,AK,"MCCAIN, JOHN",REPUBLICAN,False,193842
2008,ALASKA,AK,"OBAMA, BARACK H.",DEMOCRAT,False,123595
2008,ALASKA,AK,"NADER, RALPH",INDEPENDENT,False,3784
2008,ALASKA,AK,,,True,1731
2008,ALASKA,AK,"BALDWIN, CHARLES """"CHUCK""""",ALASKAN INDEPENDENCE PARTY,False,1661
2008,ALASKA,AK,"BARR, BOB",LIBERTARIAN,False,1590
2008,ARIZONA,AZ,"MCCAIN, JOHN",REPUBLICAN,False,1230112
2008,ARIZONA,AZ,"OBAMA, BARACK H.",DEMOCRAT,False,1034708
2008,ARIZONA,AZ,"BARR, BOB",LIBERTARIAN,False,12556
2008,ARIZONA,AZ,"NADER, RALPH",INDEPENDENT,False,11302
2008,ARIZONA,AZ,"MCKINNEY, CYNTHIA",GREEN,False,3407
2008,ARIZONA,AZ,,,True,1396
2008,ARKANSAS,AR,"MCCAIN, JOHN",REPUBLICAN,False,638018
2008,ARKANSAS,AR,"OBAMA, BARACK H.",DEMOCRAT,False,422311
2008,ARKANSAS,AR,"NADER, RALPH",INDEPENDENT,False,12883
2008,ARKANSAS,AR,"BARR, BOB",LIBERTARIAN,False,4777
2008,ARKANSAS,AR,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,4024
2008,ARKANSAS,AR,"MCKINNEY, CYNTHIA",GREEN,False,3471
2008,ARKANSAS,AR,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,1140
2008,CALIFORNIA,CA,"OBAMA, BARACK H.",DEMOCRAT,False,8274474
2008,CALIFORNIA,CA,"MCCAIN, JOHN",REPUBLICAN,False,5011782
2008,CALIFORNIA,CA,"NADER, RALPH",PEACE & FREEDOM,False,108382
2008,CALIFORNIA,CA,"BARR, BOB",LIBERTARIAN,False,67583
2008,CALIFORNIA,CA,"KEYES, ALAN",AMERICAN INDEPENDENT PARTY,False,40674
2008,CALIFORNIA,CA,"MCKINNEY, CYNTHIA",GREEN,False,38775
2008,CALIFORNIA,CA,,INDEPENDENT,True,20237
2008,COLORADO,CO,"OBAMA, BARACK H.",DEMOCRAT,False,1288577
2008,COLORADO,CO,"MCCAIN, JOHN",REPUBLICAN,False,1073590
2008,COLORADO,CO,"NADER, RALPH",INDEPENDENT,False,13351
2008,COLORADO,CO,"BARR, BOB",LIBERTARIAN,False,10898
2008,COLORADO,CO,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,6234
2008,COLORADO,CO,"KEYES, ALAN",AMERICA'S INDEPENDENT PARTY,False,3052
2008,COLORADO,CO,"MCKINNEY, CYNTHIA",GREEN,False,2823
2008,COLORADO,CO,"MCENULTY, FRANK",UNAFFILIATED,False,829
2008,COLORADO,CO,"JAY, CHARLES",BOSTON TEA PARTY,False,599
2008,COLORADO,CO,"ALLEN, JONATHAN",HEARTQUAKE '08,False,349
2008,COLORADO,CO,"STEVENS, THOMAS R.",OBJECTIVIST PARTY,False,337
2008,COLORADO,CO,"MOORE, BRIAN",SOCIALIST,False,227
2008,COLORADO,CO,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,159
2008,COLORADO,CO,"HARRIS, JAMES",SOCIALIST WORKERS,False,155
2008,COLORADO,CO,"LYTTLE, BRADFORD",U.S. PACIFIST PARTY,False,111
2008,COLORADO,CO,"AMONDSON, GENE",PROHIBITION,False,86
2008,CONNECTICUT,CT,"OBAMA, BARACK H.",DEMOCRAT,False,997773
2008,CONNECTICUT,CT,"MCCAIN, JOHN",REPUBLICAN,False,629429
2008,CONNECTICUT,CT,"NADER, RALPH",INDEPENDENT,False,19163
2008,CONNECTICUT,CT,,,True,431
2008,DELAWARE,DE,"OBAMA, BARACK H.",DEMOCRAT,False,255460
2008,DELAWARE,DE,"MCCAIN, JOHN",REPUBLICAN,False,152375
2008,DELAWARE,DE,"NADER, RALPH",INDEPENDENT,False,2402
2008,DELAWARE,DE,"BARR, BOB",LIBERTARIAN,False,1110
2008,DELAWARE,DE,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,627
2008,DELAWARE,DE,"MCKINNEY, CYNTHIA",GREEN,False,386
2008,DELAWARE,DE,"CALERO, ROGER",SOCIALIST WORKERS,False,59
2008,DISTRICT OF COLUMBIA,DC,"OBAMA, BARACK H.",DEMOCRAT,False,245801
2008,DISTRICT OF COLUMBIA,DC,"MCCAIN, JOHN",REPUBLICAN,False,17368
2008,DISTRICT OF COLUMBIA,DC,,,True,1139
2008,DISTRICT OF COLUMBIA,DC,"NADER, RALPH",INDEPENDENT,False,959
2008,DISTRICT OF COLUMBIA,DC,"MCKINNEY, CYNTHIA",GREEN,False,591
2008,FLORIDA,FL,"OBAMA, BARACK H.",DEMOCRAT,False,4282075
2008,FLORIDA,FL,"MCCAIN, JOHN",REPUBLICAN,False,4045625
2008,FLORIDA,FL,"NADER, RALPH",ECOLOGY PARTY OF FLORIDA,False,28125
2008,FLORIDA,FL,"BARR, BOB",LIBERTARIAN,False,17219
2008,FLORIDA,FL,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,7916
2008,FLORIDA,FL,"MCKINNEY, CYNTHIA",GREEN,False,2888
2008,FLORIDA,FL,"KEYES, ALAN",AMERICA'S INDEPENDENT PARTY,False,2551
2008,FLORIDA,FL,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,1517
2008,FLORIDA,FL,"JAY, CHARLES",BOSTON TEA PARTY,False,796
2008,FLORIDA,FL,"CALERO, ROGER",SOCIALIST WORKERS,False,534
2008,FLORIDA,FL,"STEVENS, THOMAS R.",OBJECTIVIST PARTY,False,420
2008,FLORIDA,FL,"MOORE, BRIAN",SOCIALIST,False,406
2008,FLORIDA,FL,,,True,392
2008,FLORIDA,FL,"AMONDSON, GENE",PROHIBITION,False,294
2008,GEORGIA,GA,"MCCAIN, JOHN",REPUBLICAN,False,2048760
2008,GEORGIA,GA,"OBAMA, BARACK H.",DEMOCRAT,False,1844124
2008,GEORGIA,GA,"BARR, BOB",LIBERTARIAN,False,28732
2008,GEORGIA,GA,,,True,1716
2008,GEORGIA,GA,,INDEPENDENT,True,1159
2008,HAWAII,HI,"OBAMA, BARACK H.",DEMOCRAT,False,325872
2008,HAWAII,HI,"MCCAIN, JOHN",REPUBLICAN,False,120567
2008,HAWAII,HI,"NADER, RALPH",INDEPENDENT,False,3826
2008,HAWAII,HI,BLANK VOTE,,False,2194
2008,HAWAII,HI,"BARR, BOB",LIBERTARIAN,False,1315
2008,HAWAII,HI,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,1014
2008,HAWAII,HI,"MCKINNEY, CYNTHIA",GREEN,False,980
2008,HAWAII,HI,OVER VOTE,,False,304
2008,IDAHO,ID,"MCCAIN, JOHN",REPUBLICAN,False,403013
2008,IDAHO,ID,"OBAMA, BARACK H.",DEMOCRAT,False,236441
2008,IDAHO,ID,"NADER, RALPH",INDEPENDENT,False,7176
2008,IDAHO,ID,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,4748
2008,IDAHO,ID,"BARR, BOB",LIBERTARIAN,False,3659
2008,IDAHO,ID,,,True,91
2008,ILLINOIS,IL,"OBAMA, BARACK H.",DEMOCRAT,False,3419349
2008,ILLINOIS,IL,"MCCAIN, JOHN",REPUBLICAN,False,2031180
2008,ILLINOIS,IL,"NADER, RALPH",INDEPENDENT,False,30949
2008,ILLINOIS,IL,"BARR, BOB",LIBERTARIAN,False,19643
2008,ILLINOIS,IL,"MCKINNEY, CYNTHIA",GREEN,False,11839
2008,ILLINOIS,IL,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,8257
2008,ILLINOIS,IL,,NEW,False,1150
2008,ILLINOIS,IL,,,True,12
2008,INDIANA,IN,"OBAMA, BARACK H.",DEMOCRAT,False,1374040
2008,INDIANA,IN,"MCCAIN, JOHN",REPUBLICAN,False,1345649
2008,INDIANA,IN,"BARR, BOB",LIBERTARIAN,False,29258
2008,INDIANA,IN,,,True,1202
2008,INDIANA,IN,"NADER, RALPH",INDEPENDENT,True,910
2008,IOWA,IA,"OBAMA, BARACK H.",DEMOCRAT,False,828941
2008,IOWA,IA,"MCCAIN, JOHN",REPUBLICAN,False,682380
2008,IOWA,IA,"NADER, RALPH",PEACE & FREEDOM,False,8015
2008,IOWA,IA,,,True,6738
2008,IOWA,IA,"BARR, BOB",LIBERTARIAN,False,4591
2008,IOWA,IA,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,4446
2008,IOWA,IA,"MCKINNEY, CYNTHIA",GREEN,False,1424
2008,IOWA,IA,"HARRIS, JAMES",SOCIALIST WORKERS,False,293
2008,IOWA,IA,"MOORE, BRIAN",SOCIALIST,False,183
2008,IOWA,IA,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,122
2008,KANSAS,KS,"MCCAIN, JOHN",REPUBLICAN,False,699656
2008,KANSAS,KS,"OBAMA, BARACK H.",DEMOCRAT,False,514766
2008,KANSAS,KS,"NADER, RALPH",INDEPENDENT,False,10599
2008,KANSAS,KS,"BARR, BOB",LIBERTARIAN,False,6707
2008,KANSAS,KS,"BALDWIN, CHARLES """"CHUCK""""",REFORM PARTY,False,4149
2008,KENTUCKY,KY,"MCCAIN, JOHN",REPUBLICAN,False,1048463
2008,KENTUCKY,KY,"OBAMA, BARACK H.",DEMOCRAT,False,751986
2008,KENTUCKY,KY,"NADER, RALPH",INDEPENDENT,False,15379
2008,KENTUCKY,KY,"BARR, BOB",LIBERTARIAN,False,5990
2008,KENTUCKY,KY,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,4695
2008,KENTUCKY,KY,,,True,113
2008,LOUISIANA,LA,"MCCAIN, JOHN",REPUBLICAN,False,1148276
2008,LOUISIANA,LA,"OBAMA, BARACK H.",DEMOCRAT,False,782990
2008,LOUISIANA,LA,"PAUL, RONALD """"RON""""",LOUISIANA TAXPAYERS PARTY,False,9369
2008,LOUISIANA,LA,"MCKINNEY, CYNTHIA",GREEN,False,9188
2008,LOUISIANA,LA,"NADER, RALPH",INDEPENDENT,False,6998
2008,LOUISIANA,LA,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,2582
2008,LOUISIANA,LA,"HARRIS, JAMES",SOCIALIST WORKERS,False,736
2008,LOUISIANA,LA,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,355
2008,LOUISIANA,LA,"AMONDSON, GENE",PROHIBITION,False,276
2008,MAINE,ME,"OBAMA, BARACK H.",DEMOCRAT,False,421924
2008,MAINE,ME,"MCCAIN, JOHN",REPUBLICAN,False,295274
2008,MAINE,ME,"NADER, RALPH",INDEPENDENT,False,10637
2008,MAINE,ME,"MCKINNEY, CYNTHIA",GREEN,False,2901
2008,MAINE,ME,OTHER,,False,432
2008,MARYLAND,MD,"OBAMA, BARACK H.",DEMOCRAT,False,1629468
2008,MARYLAND,MD,"MCCAIN, JOHN",REPUBLICAN,False,959863
2008,MARYLAND,MD,"NADER, RALPH",INDEPENDENT,False,14714
2008,MARYLAND,MD,"BARR, BOB",LIBERTARIAN,False,9843
2008,MARYLAND,MD,,,True,9206
2008,MARYLAND,MD,"MCKINNEY, CYNTHIA",GREEN,False,4748
2008,MARYLAND,MD,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,3761
2008,MASSACHUSETTS,MA,"OBAMA, BARACK H.",DEMOCRAT,False,1904098
2008,MASSACHUSETTS,MA,"MCCAIN, JOHN",REPUBLICAN,False,1108855
2008,MASSACHUSETTS,MA,"NADER, RALPH",INDEPENDENT,False,28842
2008,MASSACHUSETTS,MA,BLANK VOTE/SCATTERING,,False,22011
2008,MASSACHUSETTS,MA,OTHER,,False,14484
2008,MASSACHUSETTS,MA,"BARR, BOB",LIBERTARIAN,False,13190
2008,MASSACHUSETTS,MA,"MCKINNEY, CYNTHIA",GREEN,False,6551
2008,MASSACHUSETTS,MA,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,4972
2008,MICHIGAN,MI,"OBAMA, BARACK H.",DEMOCRAT,False,2872580
2008,MICHIGAN,MI,"MCCAIN, JOHN",REPUBLICAN,False,2048640
2008,MICHIGAN,MI,"NADER, RALPH",NATURAL LAW,False,33086
2008,MICHIGAN,MI,"BARR, BOB",LIBERTARIAN,False,23717
2008,MICHIGAN,MI,"BALDWIN, CHARLES """"CHUCK""""",U.S. TAXPAYERS PARTY,False,14686
2008,MICHIGAN,MI,"MCKINNEY, CYNTHIA",GREEN,False,8893
2008,MINNESOTA,MN,"OBAMA, BARACK H.",DEMOCRAT,False,1573355
2008,MINNESOTA,MN,"MCCAIN, JOHN",REPUBLICAN,False,1275410
2008,MINNESOTA,MN,"NADER, RALPH",INDEPENDENT,False,30153
2008,MINNESOTA,MN,,,True,9530
2008,MINNESOTA,MN,"BARR, BOB",LIBERTARIAN,False,9175
2008,MINNESOTA,MN,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,6788
2008,MINNESOTA,MN,"MCKINNEY, CYNTHIA",GREEN,False,5175
2008,MINNESOTA,MN,"CALERO, ROGER",SOCIALIST WORKERS,False,791
2008,MISSISSIPPI,MS,"MCCAIN, JOHN",REPUBLICAN,False,724598
2008,MISSISSIPPI,MS,"OBAMA, BARACK H.",DEMOCRAT,False,554663
2008,MISSISSIPPI,MS,"NADER, RALPH",INDEPENDENT,False,4012
2008,MISSISSIPPI,MS,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,2552
2008,MISSISSIPPI,MS,"BARR, BOB",LIBERTARIAN,False,2530
2008,MISSISSIPPI,MS,"MCKINNEY, CYNTHIA",GREEN,False,1035
2008,MISSISSIPPI,MS,"WEILL, TED",REFORM PARTY,False,482
2008,MISSOURI,MO,"MCCAIN, JOHN",REPUBLICAN,False,1445815
2008,MISSOURI,MO,"OBAMA, BARACK H.",DEMOCRAT,False,1441912
2008,MISSOURI,MO,"NADER, RALPH",INDEPENDENT,False,17814
2008,MISSOURI,MO,"BARR, BOB",LIBERTARIAN,False,11387
2008,MISSOURI,MO,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,False,8202
2008,MISSOURI,MO,"MCKINNEY, CYNTHIA",,True,81
2008,MONTANA,MT,"MCCAIN, JOHN",REPUBLICAN,False,242764
2008,MONTANA,MT,"OBAMA, BARACK H.",DEMOCRAT,False,231668
2008,MONTANA,MT,"PAUL, RONALD """"RON""""",CONSTITUTION PARTY,False,10639
2008,MONTANA,MT,"NADER, RALPH",INDEPENDENT,False,3687
2008,MONTANA,MT,"BARR, BOB",LIBERTARIAN,False,1356
