date,delay,destination,distance,Distance,origin
2/25/2001 19:08,15,PHX,256,,LAS
3/2/2001 15:25,11,SMF,,605,SEA
3/8/2001 21:42,-1,SMF,,358,BUR
3/1/2001 12:50,91,OAK,671,,SEA
1/25/2001 16:20,0,HOU,187,,CRP
2/3/2001 07:00,-5,HOU,303,,MSY
2/27/2001 20:50,14,SEA,,866,LAS
1/7/2001 10:44,20,DAL,580,,ABQ
3/11/2001 16:30,70,MCI,1044,,PHX
3/18/2001 16:46,14,PDX,,344,BOI
3/10/2001 16:05,-1,FLL,,318,JAX
3/31/2001 13:50,-4,LAX,236,,LAS
3/11/2001 11:00,-2,MDW,284,,CMH
3/31/2001 08:10,-6,LAS,,236,LAX
1/26/2001 14:08,14,LAS,,368,SLC
2/23/2001 14:40,15,BDL,,283,BWI
1/21/2001 14:55,62,LAS,368,,SLC
2/10/2001 15:25,-5,RNO,564,,SEA
2/28/2001 16:30,3,BUR,358,,SMF
3/28/2001 19:51,38,HOU,,148,AUS
2/23/2001 16:12,40,DAL,,237,TUL
1/19/2001 08:05,-1,BUF,,281,BWI
3/22/2001 07:05,-5,MCO,142,,PBI
2/23/2001 15:35,20,LAS,,236,LAX
3/26/2001 14:45,3,SEA,,697,SJC
1/30/2001 18:40,-18,LAX,,590,SLC
3/18/2001 17:20,37,DAL,,324,AMA
1/15/2001 20:50,60,BOI,,344,PDX
2/18/2001 14:00,-12,PHX,,325,ONT
1/22/2001 09:00,-12,LIT,,544,MDW
2/4/2001 17:05,0,BWI,377,,MHT
1/29/2001 10:10,-8,LBB,,341,AUS
1/8/2001 11:40,-7,CLE,,487,STL
1/2/2001 08:05,-5,BNA,,822,SAT
1/4/2001 17:15,-3,CMH,284,,MDW
1/10/2001 08:20,3,MDW,,405,MCI
3/21/2001 13:30,2,HOU,1020,,PHX
1/13/2001 20:45,14,AUS,756,,BNA
1/19/2001 13:10,0,DAL,,296,LIT
3/7/2001 06:30,-10,BHM,682,,BWI
1/7/2001 14:37,55,SFO,,447,SAN
3/16/2001 16:43,28,PDX,569,,SJC
1/5/2001 09:15,-1,DAL,189,,AUS
2/5/2001 17:45,0,ELP,,223,ABQ
3/10/2001 09:40,-6,MDW,,307,CLE
2/2/2001 14:15,-15,OAK,,407,LAS
2/20/2001 11:15,-8,BNA,,448,CLE
2/15/2001 20:24,32,ONT,,333,SJC
3/3/2001 09:30,14,TUL,237,,DAL
2/18/2001 09:30,-9,BDL,,283,BWI
2/10/2001 12:20,20,SJC,417,,SAN
1/12/2001 11:02,70,SAN,417,,SJC
3/20/2001 21:58,100,PHX,304,,SAN
3/29/2001 12:25,6,PDX,,569,SJC
1/18/2001 12:29,53,MCI,405,,MDW
2/5/2001 08:15,-2,LAX,,308,SJC
1/4/2001 10:40,-10,OKC,,313,MCI
1/9/2001 09:25,-5,TPA,,829,CMH
1/1/2001 20:50,0,LAX,,373,SMF
3/30/2001 11:05,-20,LAX,,1210,SAT
3/19/2001 20:20,-5,BDL,283,,BWI
2/1/2001 19:05,2,STL,251,,MDW
2/5/2001 11:50,-3,MDW,,423,OMA
1/10/2001 16:20,-11,MCI,,1072,MCO
3/22/2001 22:00,2,LAS,397,,SMF
1/15/2001 19:33,3,MHT,,838,MDW
3/14/2001 16:25,7,FLL,197,,TPA
3/13/2001 08:05,48,FLL,318,,JAX
1/18/2001 19:45,-5,MDW,1444,,PHX
2/1/2001 18:25,0,MDW,,251,STL
1/11/2001 10:15,15,PHX,1262,,STL
2/16/2001 15:50,52,DAL,,296,LIT
2/14/2001 20:00,-8,OAK,,446,SAN
2/9/2001 07:55,3,SMF,,358,BUR
1/8/2001 11:10,-25,SEA,,399,BOI
3/13/2001 21:10,-3,LAX,,677,ABQ
2/23/2001 11:55,0,FLL,,197,TPA
1/10/2001 12:30,7,HOU,,148,AUS
3/18/2001 15:20,2,TUL,,453,HOU
3/18/2001 14:15,65,DAL,239,,HOU
3/14/2001 21:45,92,SAN,258,,LAS
2/16/2001 10:42,4,LAX,370,,PHX
2/1/2001 16:10,-5,BWI,,611,MDW
1/18/2001 15:25,10,CLE,,314,BWI
1/4/2001 13:15,0,SJC,,308,LAX
3/29/2001 12:10,47,LAS,256,,PHX
1/11/2001 12:45,-8,TPA,487,,MSY
2/1/2001 07:52,0,DAL,,189,AUS
3/23/2001 17:45,0,BWI,255,,RDU
1/5/2001 11:35,22,BDL,,283,BWI
1/8/2001 20:10,-5,TPA,,180,JAX
1/9/2001 11:10,-1,BOI,,287,GEG
3/15/2001 07:40,-6,DAL,248,,SAT
3/19/2001 21:25,-17,LAS,1140,,MCI
1/10/2001 17:35,5,IND,,515,BWI
3/2/2001 21:20,70,SEA,605,,SMF
2/19/2001 12:50,-6,MDW,,666,JAN
1/31/2001 06:00,-10,MCI,,405,MDW
3/6/2001 08:09,7,AUS,1162,,RDU
1/17/2001 16:20,-20,LAS,,1624,SDF
3/13/2001 18:25,-9,SJC,417,,SAN
3/15/2001 10:45,10,RNO,345,,LAS
3/16/2001 11:00,4,OAK,,337,LAX
2/10/2001 20:45,-5,SAN,417,,SJC
2/8/2001 12:05,5,LAS,258,,SAN
1/17/2001 10:00,-13,STL,,687,HOU
3/7/2001 15:35,-18,LAS,,1099,OMA
2/21/2001 20:30,0,OAK,,337,LAX
1/9/2001 13:46,4,FLL,,197,TPA
1/23/2001 16:15,-5,DAL,,319,MAF
1/2/2001 19:36,25,SDF,271,,MDW
3/13/2001 18:30,-5,MDW,,570,BHM
1/18/2001 20:03,15,BWI,,377,MHT
2/19/2001 17:40,-3,TPA,,487,MSY
3/18/2001 09:35,-15,PHX,,1044,MCI
3/4/2001 19:32,42,LAS,258,,SAN
1/2/2001 11:49,27,SLC,,588,OAK
1/10/2001 08:25,25,BUR,,358,SMF
3/12/2001 06:23,-8,SJC,,386,LAS
2/8/2001 20:45,0,SJC,386,,LAS
3/19/2001 12:05,-5,OAK,325,,BUR
2/16/2001 14:30,-1,BWI,,255,RDU
2/1/2001 11:55,25,LAS,,256,PHX
1/21/2001 15:38,-3,OAK,,361,ONT
1/18/2001 06:40,12,LAS,,236,LAX
3/23/2001 20:10,5,DAL,239,,HOU
2/19/2001 17:40,-5,FLL,,197,TPA
1/16/2001 16:25,0,OAK,,371,SNA
1/15/2001 07:05,-4,BWI,,967,MCI
3/22/2001 08:15,0,AMA,324,,DAL
2/12/2001 18:10,-7,OAK,,325,BUR
2/5/2001 09:00,-8,ONT,,361,OAK
3/18/2001 08:15,-8,DAL,,248,SAT
1/14/2001 15:05,0,IND,,229,STL
3/7/2001 09:00,0,MSY,487,,TPA
3/27/2001 17:30,45,AMA,,324,DAL
2/9/2001 13:23,14,PHX,328,,ABQ
1/9/2001 14:35,-3,PVD,1073,,MCO
2/12/2001 10:40,-6,PVD,,108,ISP
1/1/2001 16:20,10,SLC,,630,PDX
1/5/2001 16:22,17,OAK,337,,LAX
3/16/2001 06:50,-16,OAK,543,,PDX
3/27/2001 08:40,-4,MDW,229,,DTW
2/22/2001 18:35,-7,IND,,1591,LAS
3/1/2001 14:40,-15,SMF,479,,PDX
3/3/2001 15:10,-10,SMF,480,,SAN
3/9/2001 21:21,1,RDU,,255,BWI
3/1/2001 08:38,6,BNA,1588,,LAS
2/20/2001 14:10,52,SFO,447,,SAN
3/17/2001 07:00,-10,MCI,313,,OKC
1/5/2001 20:30,-16,OAK,,337,LAX
2/2/2001 14:00,-12,SJC,,308,LAX
3/23/2001 17:37,28,HOU,,670,BNA
1/11/2001 07:20,-8,MDW,,611,BWI
1/10/2001 21:00,18,HOU,,276,HRL
3/29/2001 08:45,-1,SLC,588,,OAK
1/31/2001 14:30,-15,BWI,,255,RDU
3/5/2001 18:15,18,SJC,,333,ONT
3/31/2001 20:00,-10,OAK,,337,LAX
1/12/2001 15:17,10,BNA,1588,,LAS
3/8/2001 17:20,-9,STL,229,,IND
2/9/2001 17:20,19,MDW,,423,OMA
3/7/2001 15:57,8,OAK,,543,PDX
1/25/2001 06:00,-7,BNA,,395,MDW
2/18/2001 16:55,0,SAN,,446,OAK
3/21/2001 13:05,-10,PVD,,1137,TPA
2/15/2001 08:53,27,OAK,,407,LAS
3/12/2001 20:28,0,OAK,325,,BUR
1/12/2001 14:58,99,PHX,304,,SAN
2/15/2001 15:09,27,LAX,308,,SJC
1/23/2001 21:30,-1,HOU,239,,DAL
3/13/2001 19:35,0,PDX,,444,RNO
3/19/2001 15:25,-2,LAX,373,,SMF
2/2/2001 09:35,-11,PVD,,2277,PHX
3/20/2001 08:50,5,AUS,,189,DAL
3/18/2001 14:05,13,FLL,,1166,MDW
3/13/2001 18:35,0,LAS,197,,ONT
2/26/2001 13:35,17,ONT,,333,SJC
1/5/2001 21:10,55,BWI,,283,BDL
3/11/2001 11:20,-10,BNA,,457,DTW
2/9/2001 08:15,5,MAF,,319,DAL
1/14/2001 16:30,0,SAT,248,,DAL
2/7/2001 12:57,21,MDW,611,,BWI
1/24/2001 15:55,4,BNA,,616,MCO
3/25/2001 08:10,-3,PHX,,256,LAS
1/25/2001 06:55,-10,OMA,,423,MDW
3/13/2001 06:35,-5,OAK,,671,SEA
2/4/2001 12:00,1,PHX,,325,ONT
2/18/2001 20:05,-1,BNA,588,,BWI
3/21/2001 11:20,51,FLL,,925,BWI
2/14/2001 21:07,47,LAX,370,,PHX
3/24/2001 14:15,-6,MDW,,229,DTW
2/7/2001 21:40,5,PHX,328,,ABQ
3/8/2001 12:15,-1,PVD,328,,BWI
1/1/2001 11:07,29,MCI,919,,SLC
3/26/2001 06:30,0,LAX,,337,OAK
2/17/2001 16:25,9,DAL,,239,HOU
1/17/2001 06:30,-3,PDX,,543,OAK
1/31/2001 07:00,3,OAK,337,,LAX
3/18/2001 17:44,14,TPA,,1497,ABQ
2/13/2001 07:20,-5,PDX,,479,SMF
1/17/2001 21:30,25,TUL,,237,DAL
2/9/2001 06:10,-5,HOU,276,,HRL
3/10/2001 15:20,-9,STL,254,,SDF
3/29/2001 15:46,82,ABQ,,628,SAN
3/30/2001 15:50,-6,DTW,,440,STL
3/4/2001 08:20,-15,PVD,842,,MDW
2/5/2001 16:50,-6,LBB,,293,DAL
3/11/2001 14:25,41,SAN,304,,PHX
2/7/2001 14:30,-5,PHX,,328,ABQ
3/23/2001 07:00,-5,LAX,370,,PHX
2/24/2001 15:53,85,SAN,,447,SFO
3/6/2001 10:00,-5,LAX,,1363,MCI
3/24/2001 09:35,4,SJC,,188,RNO
1/4/2001 17:52,12,BWI,,283,BDL
1/23/2001 18:24,18,BUR,,325,OAK
1/16/2001 09:25,-10,BWI,,588,BNA
1/27/2001 19:15,-8,ISP,,972,MCO
2/1/2001 21:30,-10,OAK,,337,LAX
3/25/2001 19:50,-10,DAL,437,,MSY
1/10/2001 07:30,-11,SEA,,866,LAS
2/19/2001 12:45,5,MDW,,395,BNA
1/20/2001 12:00,1,LAS,,397,SMF
2/20/2001 12:00,0,DAL,,239,HOU
2/5/2001 09:13,15,RDU,,255,BWI
1/15/2001 20:44,-7,STL,1262,,PHX
2/24/2001 06:55,-1,BNA,,1797,LAX
2/13/2001 07:00,-10,AUS,928,,TPA
3/29/2001 13:45,12,PHX,,256,LAS
2/16/2001 06:30,-4,SJC,,308,LAX
3/10/2001 09:16,13,LAX,,1671,MSY
2/20/2001 17:35,10,TPA,174,,PBI
2/15/2001 22:03,20,OKC,313,,MCI
1/26/2001 21:59,6,HOU,,670,BNA
2/7/2001 21:00,-2,OAK,,361,ONT
3/2/2001 14:00,20,HOU,453,,TUL
2/9/2001 08:25,14,MCI,,1044,PHX
3/18/2001 06:30,-8,BWI,,281,BUF
1/2/2001 12:55,43,ONT,,197,LAS
2/12/2001 13:05,-7,PHX,369,,BUR
2/28/2001 19:15,96,LAS,407,,OAK
1/17/2001 22:15,-5,ELP,,528,AUS
2/14/2001 18:14,34,LAS,,368,SLC
1/7/2001 07:20,-5,LAS,,762,PDX
1/11/2001 06:00,0,BNA,,395,MDW
3/27/2001 14:20,13,DAL,,217,IAH
1/29/2001 06:30,11,ELP,,562,DAL
2/28/2001 11:00,0,SJC,296,,BUR
2/8/2001 07:00,-7,LAS,,1090,AUS
3/26/2001 17:30,-2,BWI,588,,BNA
2/14/2001 09:32,67,HOU,687,,STL
2/15/2001 16:47,67,DAL,,324,AMA
1/24/2001 15:20,0,JAN,,888,BWI
2/24/2001 11:05,32,SAN,,447,SFO
3/9/2001 21:35,48,SJC,386,,LAS
3/4/2001 09:35,36,LAX,,373,SMF
3/17/2001 18:55,-11,SAN,,304,PHX
2/15/2001 19:28,62,DAL,,181,OKC
1/25/2001 12:40,-1,SNA,,342,SJC
1/10/2001 10:55,-1,ALB,,288,BWI
2/20/2001 10:45,-8,GEG,,287,BOI
3/5/2001 20:10,17,ELP,714,,LAX
1/30/2001 20:30,22,OAK,,446,SAN
2/27/2001 17:40,0,MCO,,587,JAN
3/16/2001 18:58,77,ELP,,223,ABQ
3/21/2001 18:25,2,MCI,666,,HOU
2/1/2001 09:15,-5,SJC,,333,ONT
1/10/2001 16:20,0,SLC,,630,PDX
1/24/2001 09:05,13,ELP,,528,AUS
2/7/2001 15:27,7,LAS,,345,RNO
2/5/2001 15:00,-7,ABQ,,487,LAS
2/26/2001 06:45,-2,MCO,,550,MSY
1/21/2001 17:30,0,LAS,,397,SMF
3/15/2001 08:45,-17,BWI,,925,FLL
1/2/2001 08:00,-10,LAS,,758,AMA
1/7/2001 19:49,62,BWI,888,,JAN
2/1/2001 13:50,16,MCI,,1363,LAX
2/11/2001 21:50,2,LAS,,236,LAX
2/16/2001 21:40,74,SJC,342,,SNA
1/16/2001 09:45,8,LBB,,293,DAL
3/8/2001 08:00,-12,LAS,,1140,MCI
1/23/2001 20:15,-8,TUS,,365,LAS
2/10/2001 14:45,33,PDX,,479,SMF
1/20/2001 18:25,23,AUS,,189,DAL
3/29/2001 09:45,6,CMH,1772,,LAS
2/5/2001 07:00,0,MCI,,1072,MCO
2/25/2001 15:45,-5,HOU,687,,STL
3/18/2001 13:53,55,IAH,,217,DAL
1/27/2001 09:15,0,MDW,395,,BNA
1/10/2001 17:30,72,LAX,,370,PHX
3/7/2001 09:10,-8,SNA,,371,OAK
3/21/2001 16:43,22,HOU,187,,CRP
1/2/2001 14:10,50,ONT,389,,SMF
2/5/2001 07:00,-10,SAN,,304,PHX
2/16/2001 12:00,0,DAL,,239,HOU
3/7/2001 16:39,5,MDW,,284,CMH
2/4/2001 16:50,-9,SAN,,636,ELP
2/20/2001 12:30,12,STL,251,,MDW
1/7/2001 09:20,0,HOU,,276,HRL
3/13/2001 12:57,95,MDW,,997,TPA
1/29/2001 08:55,-10,BWI,588,,BNA
1/6/2001 14:25,1,SAN,,258,LAS
1/1/2001 09:03,5,BNA,,395,MDW
1/12/2001 06:30,-10,TPA,,180,JAX
2/7/2001 22:06,22,BOI,,291,SLC
3/5/2001 12:05,0,LIT,,393,HOU
2/25/2001 16:03,13,LAS,407,,OAK
2/11/2001 09:25,-2,IND,,515,BWI
2/7/2001 10:40,-2,DAL,,189,AUS
2/9/2001 09:10,1,DAL,,293,LBB
3/12/2001 17:45,-5,HOU,,192,SAT
1/17/2001 06:45,3,ELP,,496,SAT
2/12/2001 11:15,7,MCI,,491,BNA
3/27/2001 10:00,-8,MDW,,1521,LAS
1/23/2001 08:50,-8,BDL,777,,MDW
2/1/2001 13:12,10,AUS,,189,DAL
3/22/2001 21:55,5,CLE,314,,BWI
3/30/2001 07:30,-11,BNA,,471,MSY
3/15/2001 09:55,0,OAK,646,,PHX
3/18/2001 08:45,3,LBB,293,,DAL
3/23/2001 14:55,-10,PBI,758,,BNA
3/30/2001 10:30,-25,SAN,1164,,AUS
3/31/2001 21:00,-3,PHX,,370,LAX
2/10/2001 11:20,-6,HOU,187,,CRP
2/11/2001 18:10,-5,ELP,,714,LAX
3/12/2001 13:55,29,BWI,737,,STL
2/2/2001 20:35,5,DAL,,562,ELP
2/9/2001 16:00,20,BUR,,223,LAS
3/11/2001 12:40,-5,PHX,601,,RNO
3/12/2001 17:27,9,OMA,1099,,LAS
1/14/2001 17:25,-8,TPA,,1497,ABQ
1/26/2001 21:58,3,BOI,,291,SLC
3/13/2001 12:04,5,BWI,,281,BUF
3/17/2001 10:08,22,HOU,,303,MSY
2/8/2001 11:05,-9,PVD,,1073,MCO
3/30/2001 08:05,-6,PBI,,174,TPA
1/28/2001 17:25,2,BOI,,520,LAS
3/13/2001 09:10,-10,HOU,,276,HRL
3/29/2001 21:20,-10,BWI,,737,STL
2/27/2001 16:15,13,HOU,,687,STL
3/26/2001 14:18,8,LAX,337,,OAK
2/7/2001 16:33,4,PHX,,1020,HOU
2/6/2001 08:35,-7,BUR,,325,OAK
3/15/2001 17:59,36,BWI,,283,BDL
2/12/2001 16:20,13,LAS,,1624,SDF
2/19/2001 07:55,-7,HOU,,419,OKC
1/31/2001 15:15,-20,LAS,,1521,MDW
2/20/2001 06:15,-5,DAL,,562,ELP
2/23/2001 12:20,15,ABQ,,628,SAN
2/4/2001 12:00,0,MSY,,303,HOU
1/4/2001 15:35,23,STL,251,,MDW
2/11/2001 10:25,-3,IND,,162,MDW
3/4/2001 14:20,3,CRP,,187,HOU
2/21/2001 13:20,-6,TPA,,197,FLL
2/15/2001 18:41,44,SAN,417,,SJC
1/5/2001 14:13,44,TPA,,197,FLL
1/11/2001 21:33,67,LAS,236,,LAX
2/2/2001 21:27,19,IAH,,217,DAL
3/4/2001 09:40,-10,STL,462,,OKC
3/1/2001 20:40,65,MDW,,395,BNA
2/19/2001 12:44,4,DAL,,189,AUS
1/13/2001 07:00,8,PHX,1506,,SDF
2/7/2001 20:35,9,PHX,646,,OAK
3/27/2001 15:50,3,PHX,621,,SJC
1/26/2001 14:50,42,MCI,,405,MDW
3/26/2001 06:00,-3,LAX,236,,LAS
2/17/2001 10:00,-5,LAS,,223,BUR
3/7/2001 18:35,-2,LAS,,1140,MCI
3/31/2001 09:45,-7,OAK,180,,RNO
1/21/2001 11:10,-11,SJC,,621,PHX
2/19/2001 15:20,-18,BWI,515,,IND
1/7/2001 14:46,14,MDW,,307,CLE
3/8/2001 17:02,14,TPA,197,,FLL
3/2/2001 09:30,-5,LAS,,487,ABQ
3/26/2001 22:17,12,GEG,,224,SEA
2/8/2001 18:10,-5,LAS,,256,PHX
3/15/2001 11:57,8,ELP,714,,LAX
3/29/2001 07:30,10,MCO,,787,BWI
2/6/2001 17:43,8,OAK,,407,LAS
1/17/2001 21:30,-7,DAL,,239,HOU
1/8/2001 15:50,0,LAS,,223,BUR
3/11/2001 07:59,-15,LAX,,1797,BNA
3/26/2001 15:40,-6,ELP,347,,PHX
2/10/2001 18:05,-9,JAX,688,,IND
1/5/2001 14:05,-6,IND,,1489,PHX
1/17/2001 18:10,2,TUS,,321,ABQ
2/2/2001 16:10,-11,MDW,,405,MCI
2/27/2001 15:20,0,LAS,,487,ABQ
3/23/2001 19:25,10,MSY,,1501,LAS
2/16/2001 17:36,-5,BWI,588,,BNA
2/12/2001 18:21,70,OAK,543,,PDX
1/12/2001 21:00,158,ABQ,,328,PHX
2/25/2001 08:13,-4,MCO,,848,HOU
3/15/2001 18:08,27,MCI,,405,MDW
1/23/2001 08:00,-12,IND,,1814,LAX
3/28/2001 09:50,0,BWI,,787,MCO
3/23/2001 10:10,-7,SJC,,569,PDX
3/27/2001 17:20,-20,IND,,515,BWI
1/9/2001 07:00,-24,PHX,,1506,SDF
2/24/2001 19:00,90,SJC,,697,SEA
2/19/2001 11:05,27,RNO,,188,SJC
3/18/2001 14:00,-1,HOU,239,,DAL
3/27/2001 18:10,21,HOU,,239,DAL
2/23/2001 22:55,10,SAN,,304,PHX
2/6/2001 20:00,10,TUL,,351,STL
1/27/2001 14:18,12,ABQ,,1180,SEA
1/3/2001 06:45,-5,BOI,287,,GEG
1/31/2001 12:00,12,MCI,,1479,SJC
1/28/2001 10:25,-10,IND,,162,MDW
3/27/2001 06:30,-2,AUS,189,,DAL
1/5/2001 20:50,-2,MHT,377,,BWI
2/24/2001 12:05,12,SJC,188,,RNO
1/16/2001 19:00,12,PHX,,1999,BWI
1/10/2001 07:15,-8,SMF,,373,LAX
2/27/2001 06:20,-3,BUR,,358,SMF
3/24/2001 12:15,5,BNA,938,,MHT
3/5/2001 09:40,-10,MDW,632,,RDU
3/11/2001 09:40,-5,ONT,,325,PHX
2/28/2001 07:25,0,MCI,,1489,OAK
3/28/2001 06:30,-8,MDW,,251,STL
2/18/2001 09:50,-12,MSY,1301,,PHX
3/4/2001 16:05,24,JAX,318,,FLL
1/12/2001 15:18,84,MCI,1363,,LAX
3/13/2001 19:03,82,MCI,,237,STL
1/27/2001 14:39,38,DAL,,189,AUS
2/21/2001 19:45,-6,HOU,1020,,PHX
1/5/2001 06:30,-1,OKC,,181,DAL
2/22/2001 10:18,0,HOU,419,,OKC
3/9/2001 12:20,-2,BUR,,296,SJC
1/19/2001 15:50,19,LAX,,337,OAK
1/15/2001 17:40,53,BWI,,1999,PHX
2/10/2001 08:06,-2,RNO,,345,LAS
3/29/2001 09:45,0,HOU,,148,AUS
2/23/2001 11:25,44,HRL,,276,HOU
1/8/2001 18:52,14,BNA,,448,CLE
1/29/2001 11:42,64,STL,,440,DTW
2/14/2001 14:55,65,STL,,462,OKC
1/11/2001 07:05,7,OAK,,337,LAX
2/19/2001 09:10,4,OAK,,361,ONT
2/15/2001 10:55,2,GEG,,287,BOI
2/14/2001 07:35,-10,SDF,271,,MDW
2/6/2001 06:50,-15,MSY,550,,MCO
1/11/2001 06:20,10,ONT,,389,SMF
3/9/2001 07:10,6,MDW,,271,SDF
1/6/2001 10:20,-6,SMF,,389,ONT
1/20/2001 13:45,16,SLC,368,,LAS
3/17/2001 09:00,0,OAK,,337,LAX
1/23/2001 14:55,0,LAX,714,,ELP
1/1/2001 15:07,-1,SJC,,569,PDX
1/9/2001 08:00,0,MDW,251,,STL
1/30/2001 07:20,-7,PVD,108,,ISP
1/31/2001 10:10,-14,LAX,,236,LAS
1/29/2001 08:30,0,LAX,370,,PHX
3/16/2001 12:00,13,SAN,,304,PHX
2/26/2001 08:25,7,SAN,,480,SMF
3/7/2001 21:00,33,HOU,303,,MSY
2/23/2001 11:25,7,LAX,,236,LAS
1/26/2001 14:52,91,LAS,236,,LAX
1/26/2001 10:05,-4,DAL,,181,OKC
1/9/2001 09:44,10,BUR,,325,OAK
3/31/2001 08:05,-15,MCO,848,,HOU
1/14/2001 13:20,5,AUS,,756,BNA
3/5/2001 07:35,-4,DTW,,229,MDW
1/12/2001 12:06,18,MDW,,423,OMA
1/19/2001 18:35,29,SAN,446,,OAK
2/9/2001 21:42,53,ABQ,,328,PHX
1/11/2001 20:30,89,ABQ,,889,OAK
2/28/2001 20:00,81,SAN,,417,SJC
1/7/2001 19:15,18,BNA,,803,ISP
2/1/2001 07:20,2,TUS,451,,LAX
1/26/2001 15:05,19,LAS,,584,ELP
3/30/2001 08:00,-2,BNA,,822,SAT
3/7/2001 06:40,-10,MDW,,405,MCI
2/13/2001 17:34,18,OMA,342,,STL
1/11/2001 07:00,2,DAL,,239,HOU
3/20/2001 08:45,-5,LAS,,1099,OMA
1/8/2001 07:10,-21,MSY,,1599,SAN
3/2/2001 19:04,30,BNA,,670,HOU
2/6/2001 14:15,-6,OAK,,407,LAS
3/15/2001 06:30,0,PHX,,872,AUS
2/4/2001 15:32,-5,MCI,,491,BNA
1/2/2001 11:49,20,LAX,,370,PHX
2/18/2001 19:30,-4,AUS,,294,MAF
1/9/2001 09:30,5,ABQ,,328,PHX
3/16/2001 15:56,3,LAS,407,,OAK
1/11/2001 09:00,-1,TPA,,197,FLL
3/4/2001 07:30,14,STL,237,,MCI
3/28/2001 21:15,-10,MAF,319,,DAL
1/2/2001 14:52,43,BOI,,511,OAK
3/29/2001 10:25,0,IND,,162,MDW
2/4/2001 06:50,0,BWI,,328,PVD
1/24/2001 14:40,93,BUR,223,,LAS
1/7/2001 13:30,9,ONT,389,,SMF
1/30/2001 11:40,-5,MDW,,251,STL
3/13/2001 11:00,5,MCI,,405,MDW
1/10/2001 13:55,5,DAL,,189,AUS
1/21/2001 21:26,22,FLL,197,,TPA
2/21/2001 13:55,-10,SMF,373,,LAX
1/28/2001 15:23,20,AUS,,148,HOU
3/1/2001 10:25,-8,ONT,,389,SMF
3/24/2001 07:20,-5,PVD,108,,ISP
3/27/2001 12:19,11,LAS,258,,SAN
3/13/2001 17:40,129,BWI,,377,MHT
2/13/2001 13:00,-11,MCI,1489,,SEA
3/21/2001 22:37,35,SAN,,304,PHX
2/9/2001 09:20,12,MHT,,838,MDW
3/19/2001 07:35,-10,DAL,181,,OKC
1/21/2001 13:40,18,SAN,,480,SMF
2/26/2001 20:38,8,LAS,1069,,SAT
2/15/2001 10:45,-5,MDW,395,,BNA
1/25/2001 19:15,38,HOU,,239,DAL
2/15/2001 20:15,60,MCI,,405,MDW
1/7/2001 15:03,1,PHX,,325,ONT
3/20/2001 07:00,0,DAL,,437,MSY
1/19/2001 14:05,13,SJC,,296,BUR
3/10/2001 17:28,8,ELP,,562,DAL
1/22/2001 11:15,-16,JAN,666,,MDW
3/22/2001 17:35,25,ABQ,,328,PHX
1/8/2001 21:35,5,PHX,,370,LAX
1/19/2001 19:30,14,CLE,,448,BNA
3/21/2001 09:35,8,PVD,,907,BNA
1/31/2001 19:24,18,MSY,1501,,LAS
3/18/2001 07:10,-15,PVD,,1188,FLL
1/10/2001 21:25,0,MSY,,487,TPA
2/22/2001 21:45,158,PBI,,883,BWI
2/5/2001 13:00,-3,HOU,276,,HRL
1/26/2001 18:53,32,SAT,,192,HOU
2/25/2001 12:18,8,MDW,,251,STL
3/8/2001 14:52,21,BHM,682,,BWI
3/13/2001 06:00,-3,BNA,,395,MDW
1/8/2001 19:25,-5,DAL,181,,OKC
3/14/2001 13:45,-3,ABQ,,328,PHX
2/20/2001 16:51,-2,DAL,437,,MSY
1/7/2001 10:45,-6,SAN,,1164,AUS
1/25/2001 16:17,9,BUF,,281,BWI
3/23/2001 06:30,-7,STL,687,,HOU
3/25/2001 11:05,-6,SEA,,564,RNO
1/16/2001 18:50,-8,BDL,,852,BNA
1/31/2001 21:00,-2,PDX,,569,SJC
1/20/2001 10:48,4,LAS,,236,LAX
2/13/2001 21:47,67,DAL,189,,AUS
1/7/2001 09:30,-28,SEA,671,,OAK
2/27/2001 17:05,0,PVD,,108,ISP
3/24/2001 19:33,31,LAS,407,,OAK
1/16/2001 07:15,-16,BWI,,515,IND
1/18/2001 14:26,33,CRP,,187,HOU
1/10/2001 11:00,3,HOU,239,,DAL
1/29/2001 15:24,86,OKC,462,,STL
2/5/2001 09:35,0,PVD,,328,BWI
2/22/2001 11:47,12,PHX,,1489,IND
1/8/2001 12:00,-3,AMA,,324,DAL
2/5/2001 08:45,-9,IAH,,217,DAL
3/22/2001 18:15,-6,HOU,,192,SAT
2/18/2001 12:30,-5,AUS,189,,DAL
2/3/2001 15:35,-5,MDW,,611,BWI
2/16/2001 20:45,-8,HOU,,148,AUS
2/13/2001 10:16,-4,SJC,,308,LAX
1/27/2001 16:10,13,TUS,,451,LAX
2/6/2001 18:35,-5,PBI,,174,TPA
3/18/2001 08:00,-10,BNA,822,,SAT
1/21/2001 10:10,-13,STL,,296,LIT
2/4/2001 11:15,-15,ONT,197,,LAS
1/30/2001 18:40,-3,RNO,,345,LAS
1/22/2001 21:56,-6,STL,,254,SDF
3/21/2001 19:05,0,MSY,303,,HOU
1/16/2001 13:00,4,AUS,,189,DAL
3/9/2001 09:16,14,HRL,,233,SAT
2/27/2001 20:00,17,PVD,1234,,MCI
1/31/2001 10:25,-4,TUL,,237,DAL
3/29/2001 10:59,9,MCI,919,,SLC
1/3/2001 08:12,1,OAK,325,,BUR
